num_particles,velocity,forces_x,forces_y,forces_z,radius,yzarea,Reynolds number,C_d,Refinement
15.0,0.11615384615384615,2.3284156305964495e-08,7.677960132180432e-08,4.3147132076794295e-10,0.0005,5.237488520789626e-06,26.582458041307902,0.6590224777022384,3.0
15.0,0.11615384615384615,3.5762772806230795e-08,6.970901034064795e-08,-7.893342663157154e-09,0.0005,5.237488520789626e-06,26.582458041307902,1.0122106566612907,4.0
15.0,0.12894871794871796,4.3582689285583905e-08,7.618598429906579e-08,-2.2216882756156377e-09,0.0005,5.237488520789626e-06,29.51063609044977,1.000891219628198,1.0
15.0,0.12894871794871796,4.555014111439202e-08,-1.2554058411494642e-07,3.959032567222767e-07,0.0005,5.237488520789626e-06,29.51063609044977,1.0460744171952845,2.0
15.0,0.12894871794871796,3.006563108542637e-08,7.597748449405461e-08,-9.674110252984108e-11,0.0005,5.237488520789626e-06,29.51063609044977,0.6904674002285055,3.0
15.0,0.12894871794871796,4.529196936217936e-08,6.720092544598458e-08,-1.0204653759379756e-08,0.0005,5.237488520789626e-06,29.51063609044977,1.040145415470484,4.0
15.0,0.14174358974358975,5.169359483100979e-08,7.588564779254357e-08,-2.542511601658176e-09,0.0005,5.237488520789626e-06,32.43881413959163,0.9825095748925015,1.0
15.0,0.14174358974358975,4.619654003528547e-08,-1.3937101599821225e-07,4.116579629718577e-07,0.0005,5.237488520789626e-06,32.43881413959163,0.8780303064615892,2.0
15.0,0.14174358974358975,3.736540805722527e-08,7.481928262956483e-08,-1.7145476385657779e-09,0.0005,5.237488520789626e-06,32.43881413959163,0.7101822054744517,3.0
15.0,0.14174358974358975,5.693630674260269e-08,6.397510046037954e-08,-1.2316874643643161e-08,0.0005,5.237488520789626e-06,32.43881413959163,1.0821546985946167,4.0
15.0,0.15453846153846154,6.138343822928171e-08,7.527123557238293e-08,-2.9764437093435597e-09,0.0005,5.237488520789626e-06,35.36699218873349,0.9814879076786106,1.0
15.0,0.15453846153846154,4.201183209849526e-08,-1.5273308358589987e-07,4.2409534117104187e-07,0.0005,5.237488520789626e-06,35.36699218873349,0.6717464249897185,2.0
15.0,0.15453846153846154,5.067991847553664e-08,7.359558964642321e-08,-2.1938554186234072e-09,0.0005,5.237488520789626e-06,35.36699218873349,0.8103444280862838,3.0
15.0,0.15453846153846154,7.152793137028704e-08,5.996942245912463e-08,-1.406220110048991e-08,0.0005,5.237488520789626e-06,35.36699218873349,1.1436928547236866,4.0
15.0,0.16733333333333333,7.341047446054475e-08,7.411187691959271e-08,-3.802946357258367e-09,0.0005,5.237488520789626e-06,38.295170237875354,1.001151996283606,1.0
15.0,0.16733333333333333,4.1515571999636995e-08,-1.6880373642823794e-07,4.4203149031849143e-07,0.0005,5.237488520789626e-06,38.295170237875354,0.5661780296302409,2.0
15.0,0.16733333333333333,6.395428029086737e-08,7.212580421184815e-08,-3.5378493563316184e-09,0.0005,5.237488520789626e-06,38.295170237875354,0.8721910034581734,3.0
15.0,0.16733333333333333,8.712763681269605e-08,5.4969475156143446e-08,-1.638549821312621e-08,0.0005,5.237488520789626e-06,38.295170237875354,1.1882229091624419,4.0
15.0,0.18012820512820513,8.388848249563464e-08,7.371990728827793e-08,-3.6716403766569673e-09,0.0005,5.237488520789626e-06,41.22334828701722,0.9872924291452781,1.0
15.0,0.18012820512820513,4.386428229297207e-08,-1.8558062288729902e-07,4.6106340416505685e-07,0.0005,5.237488520789626e-06,41.22334828701722,0.5162433808478559,2.0
15.0,0.18012820512820513,7.73395832668984e-08,7.042918387543608e-08,-6.594052452964248e-09,0.0005,5.237488520789626e-06,41.22334828701722,0.9102177409948149,3.0
15.0,0.18012820512820513,1.1132285504401133e-07,4.89619491433441e-08,-1.750908158046183e-08,0.0005,5.237488520789626e-06,41.22334828701722,1.310170463287484,4.0
15.0,0.19292307692307692,1.0569901093882625e-07,7.292869678883722e-08,-3.5769167276657234e-09,0.0005,5.237488520789626e-06,44.15152633615908,1.0844498557743638,1.0
15.0,0.19292307692307692,4.006964595523412e-08,-1.9936486858571093e-07,4.714194713370251e-07,0.0005,5.237488520789626e-06,44.15152633615908,0.4111062288201766,2.0
15.0,0.19292307692307692,9.809013977615244e-08,6.882450517320291e-08,-8.191644106568058e-09,0.0005,5.237488520789626e-06,44.15152633615908,1.0063844210869675,3.0
15.0,0.19292307692307692,1.4239853424172413e-07,4.1282894405138604e-08,-1.829124652660476e-08,0.0005,5.237488520789626e-06,44.15152633615908,1.4609793275198395,4.0
15.0,0.2057179487179487,1.1976257614425104e-07,7.19909772834796e-08,-4.939472035781223e-09,0.0005,5.237488520789626e-06,47.07970438530095,1.0806465479832625,1.0
15.0,0.2057179487179487,4.127536168388129e-08,-2.1727141728627246e-07,4.901544452980578e-07,0.0005,5.237488520789626e-06,47.07970438530095,0.3724375222750923,2.0
15.0,0.2057179487179487,1.2433162966588175e-07,6.701556149891714e-08,-9.758562499893454e-09,0.0005,5.237488520789626e-06,47.07970438530095,1.1218742175497043,3.0
15.0,0.2057179487179487,1.5219812471953548e-07,3.7234349251907344e-08,-1.9385390180175604e-08,0.0005,5.237488520789626e-06,47.07970438530095,1.3733203090887858,4.0
15.0,0.2185128205128205,1.344549565866204e-07,7.10538255994796e-08,-6.378763758344461e-09,0.0005,5.237488520789626e-06,50.00788243444281,1.0753005865132201,1.0
15.0,0.2185128205128205,4.3435585329083585e-08,-2.3489039681362643e-07,5.071589944610293e-07,0.0005,5.237488520789626e-06,50.00788243444281,0.3473751475262188,2.0
15.0,0.2185128205128205,1.3301950763654629e-07,6.417967682734794e-08,-1.4570306044075464e-08,0.0005,5.237488520789626e-06,50.00788243444281,1.0638206148029168,3.0
15.0,0.2185128205128205,1.796049892246046e-07,3.0313794065653686e-08,-1.973099724290528e-08,0.0005,5.237488520789626e-06,50.00788243444281,1.4363869890471275,4.0
15.0,0.2313076923076923,1.4975255361946576e-07,7.012062316329725e-08,-7.870288042647557e-09,0.0005,5.237488520789626e-06,52.93606048358467,1.0688112016999662,1.0
15.0,0.2313076923076923,4.6049604360102755e-08,-2.5414533401538476e-07,5.265095155009817e-07,0.0005,5.237488520789626e-06,52.93606048358467,0.32866439859848723,2.0
15.0,0.2313076923076923,1.5955693093036266e-07,6.21510062686867e-08,-1.683804345492696e-08,0.0005,5.237488520789626e-06,52.93606048358467,1.1387868251020734,3.0
15.0,0.2313076923076923,2.1194970639329755e-07,2.2392650877170672e-08,-1.973050958879398e-08,0.0005,5.237488520789626e-06,52.93606048358467,1.5127235891136688,4.0
15.0,0.2441025641025641,1.6662653082257984e-07,6.99894227445262e-08,-1.0113570354827823e-08,0.0005,5.237488520789626e-06,55.86423853272653,1.067840482479546,1.0
15.0,0.2441025641025641,4.954756639745622e-08,-2.7274030023728736e-07,5.436976049674703e-07,0.0005,5.237488520789626e-06,55.86423853272653,0.3175298492164083,2.0
15.0,0.2441025641025641,1.9205805522434713e-07,5.983575166653748e-08,-1.896287308325437e-08,0.0005,5.237488520789626e-06,55.86423853272653,1.230820598270887,3.0
15.0,0.2441025641025641,2.501118979131026e-07,1.403184041756897e-08,-1.9365340605276613e-08,0.0005,5.237488520789626e-06,55.86423853272653,1.6028636521622281,4.0
15.0,0.2568974358974359,1.8328013042535076e-07,6.90935600912485e-08,-1.2285583239953382e-08,0.0005,5.237488520789626e-06,58.7924165818684,1.0604806720461915,1.0
15.0,0.2568974358974359,5.21860450699185e-08,-2.9319699833554386e-07,5.635873834468285e-07,0.0005,5.237488520789626e-06,58.7924165818684,0.3019546746215389,2.0
15.0,0.2568974358974359,2.1653589408855747e-07,5.769892952160606e-08,-2.1625397406926937e-08,0.0005,5.237488520789626e-06,58.7924165818684,1.2529024829490973,3.0
15.0,0.2568974358974359,2.907759279852186e-07,4.922161230891769e-09,-1.891795119560477e-08,0.0005,5.237488520789626e-06,58.7924165818684,1.6824641646041072,4.0
15.0,0.2696923076923077,1.8339486994501805e-07,6.541482106669222e-08,-1.3567216076851563e-08,0.0005,5.237488520789626e-06,61.720594631010265,0.9628463219513519,1.0
15.0,0.2696923076923077,6.299177009454535e-08,-3.02172681367937e-07,5.645565305323948e-07,0.0005,5.237488520789626e-06,61.720594631010265,0.3307147804457208,2.0
15.0,0.2696923076923077,2.293227581248437e-07,5.4215544859347834e-08,-2.6943139346546272e-08,0.0005,5.237488520789626e-06,61.720594631010265,1.2039735586193991,3.0
15.0,0.2696923076923077,3.3357088029044787e-07,-4.571338830543641e-09,-1.836389226895114e-08,0.0005,5.237488520789626e-06,61.720594631010265,1.7512894188044723,4.0
15.0,0.2824871794871795,1.997861581060822e-07,6.4695695924816e-08,-1.3533036724286555e-08,0.0005,5.237488520789626e-06,64.64877268015213,0.9560372680987262,1.0
15.0,0.2824871794871795,6.843826061493399e-08,-3.2238856420434733e-07,5.829236268005761e-07,0.0005,5.237488520789626e-06,64.64877268015213,0.32749780231015035,2.0
15.0,0.2824871794871795,2.6361281022432026e-07,5.166437278798408e-08,-2.9258712302345987e-08,0.0005,5.237488520789626e-06,64.64877268015213,1.2614671272114253,3.0
15.0,0.2824871794871795,3.7769910290295186e-07,-1.3906575420238112e-08,-1.775053210406771e-08,0.0005,5.237488520789626e-06,64.64877268015213,1.807404586612774,4.0
15.0,0.29528205128205126,2.170051774694684e-07,6.392884861777576e-08,-1.3781795270542262e-08,0.0005,5.237488520789626e-06,67.576950729294,0.9503922996641608,1.0
15.0,0.29528205128205126,7.581006532004133e-08,-3.4191765890504714e-07,6.002728186836862e-07,0.0005,5.237488520789626e-06,67.576950729294,0.33201651295781326,2.0
15.0,0.29528205128205126,2.8889950154909264e-07,4.9151273943695876e-08,-3.247775163797491e-08,0.0005,5.237488520789626e-06,67.576950729294,1.265259496804874,3.0
15.0,0.29528205128205126,4.2507607725338186e-07,-2.4498445881984033e-08,-1.7019234032577867e-08,0.0005,5.237488520789626e-06,67.576950729294,1.8616561839862158,4.0
15.0,0.3080769230769231,2.3475005888266744e-07,6.26645223274966e-08,-1.532457389797123e-08,0.0005,5.237488520789626e-06,70.50512877843586,0.9444833041354559,1.0
15.0,0.3080769230769231,8.404793705425243e-08,-3.617073660726933e-07,6.175204912119857e-07,0.0005,5.237488520789626e-06,70.50512877843586,0.33815485999279654,2.0
15.0,0.3080769230769231,3.152150526218662e-07,4.6622269678964255e-08,-3.5874463744379164e-08,0.0005,5.237488520789626e-06,70.50512877843586,1.2682227038858194,3.0
15.0,0.3080769230769231,4.725018248303432e-07,-3.4098918611418266e-08,-1.6318650286958675e-08,0.0005,5.237488520789626e-06,70.50512877843586,1.9010435475496483,4.0
15.0,0.32087179487179485,2.530789556339115e-07,6.137923373600065e-08,-1.6870976077955716e-08,0.0005,5.237488520789626e-06,73.43330682757771,0.9386417296205465,1.0
15.0,0.32087179487179485,9.313948627178942e-08,-3.817340998672373e-07,6.346522916734046e-07,0.0005,5.237488520789626e-06,73.43330682757771,0.3454440068758014,2.0
15.0,0.32087179487179485,3.6877891764414594e-07,4.289983967393754e-08,-3.7873294999469674e-08,0.0005,5.237488520789626e-06,73.43330682757771,1.3677600345633456,3.0
15.0,0.32087179487179485,5.229437407455434e-07,-4.4647934788498096e-08,-1.550129470260973e-08,0.0005,5.237488520789626e-06,73.43330682757771,1.9395402358846416,4.0
15.0,0.33366666666666667,2.720362936388202e-07,6.008471137873584e-08,-1.8423433724204483e-08,0.0005,5.237488520789626e-06,76.36148487671959,0.9330568706599661,1.0
15.0,0.33366666666666667,1.0307342345299192e-07,-4.0197849907357335e-07,6.51636099159114e-07,0.0005,5.237488520789626e-06,76.36148487671959,0.3535313786584175,2.0
15.0,0.33366666666666667,3.625983092962679e-07,3.997258910449735e-08,-4.513570533364972e-08,0.0005,5.237488520789626e-06,76.36148487671959,1.2436753907100375,3.0
15.0,0.33366666666666667,4.889107941086733e-07,-3.8134489501470355e-08,-1.7684230805884135e-08,0.0005,5.237488520789626e-06,76.36148487671959,1.6769143906532755,4.0
15.0,0.34646153846153843,3.0392923621217755e-07,5.935797316125317e-08,-1.8135467376713056e-08,0.0005,5.237488520789626e-06,79.28966292586144,0.9668727739291885,1.0
15.0,0.34646153846153843,1.1385480997821317e-07,-4.224179133956345e-07,6.684571843236679e-07,0.0005,5.237488520789626e-06,79.28966292586144,0.36219982427740166,2.0
15.0,0.34646153846153843,5.06010909058268e-07,2.7230271589334168e-08,-6.51445070395431e-08,0.0005,5.237488520789626e-06,79.28966292586144,1.609743693555188,3.0
15.0,0.34646153846153843,5.279748252483505e-07,-4.587037833976232e-08,-1.791317898977862e-08,0.0005,5.237488520789626e-06,79.28966292586144,1.6796162495413054,4.0
15.0,0.35925641025641025,3.252217878613611e-07,5.851582373724335e-08,-1.8337567504078237e-08,0.0005,5.237488520789626e-06,82.21784097500331,0.962226896788657,1.0
15.0,0.35925641025641025,1.2547192133788182e-07,-4.430419739778596e-07,6.85102148020552e-07,0.0005,5.237488520789626e-06,82.21784097500331,0.3712311475101034,2.0
15.0,0.35925641025641025,5.043827837080825e-07,2.1665942519791726e-08,-7.313471656925106e-08,0.0005,5.237488520789626e-06,82.21784097500331,1.4923067853250482,3.0
15.0,0.35925641025641025,5.681066385759641e-07,-5.3868154058887245e-08,-1.8290244851341948e-08,0.0005,5.237488520789626e-06,82.21784097500331,1.6808452209696838,4.0
15.0,0.372051282051282,3.4703684063779764e-07,5.767909880304671e-08,-1.8353989117519657e-08,0.0005,5.237488520789626e-06,85.14601902414518,0.9573635351032717,1.0
15.0,0.372051282051282,1.4773581245522581e-07,-4.4559536534409055e-07,6.735161907271826e-07,0.0005,5.237488520789626e-06,85.14601902414518,0.4075558070824723,2.0
15.0,0.372051282051282,5.487295727511605e-07,1.9878334581501428e-08,-7.578105436549675e-08,0.0005,5.237488520789626e-06,85.14601902414518,1.51376920853498,3.0
15.0,0.372051282051282,6.787957820706775e-07,-7.63077062016726e-08,-1.4589772509297565e-08,0.0005,5.237488520789626e-06,85.14601902414518,1.8725802377120728,4.0
15.0,0.38484615384615384,3.6937093508489074e-07,5.684476826989477e-08,-1.8186507586667607e-08,0.0005,5.237488520789626e-06,88.07419707328702,0.9523472438351162,1.0
15.0,0.38484615384615384,1.5857539338290362e-07,-4.68824656426398e-07,6.920289987269361e-07,0.0005,5.237488520789626e-06,88.07419707328702,0.40885414764312644,2.0
15.0,0.38484615384615384,5.692648208989107e-07,2.2187282376358718e-08,-6.615860270159594e-08,0.0005,5.237488520789626e-06,88.07419707328702,1.4677326549008838,3.0
15.0,0.38484615384615384,7.312240924481966e-07,-8.418342068035983e-08,-1.4572256820370172e-08,0.0005,5.237488520789626e-06,88.07419707328702,1.8853114387812586,4.0
15.0,0.3976410256410256,3.92220238491229e-07,5.601067125400293e-08,-1.7836917029055122e-08,0.0005,5.237488520789626e-06,91.00237512242889,0.9472280285061658,1.0
15.0,0.3976410256410256,1.768013220219147e-07,-4.844583204244353e-07,7.019480818245302e-07,0.0005,5.237488520789626e-06,91.00237512242889,0.42698247377626614,2.0
15.0,0.3976410256410256,5.403582597253605e-07,2.3352489139098186e-09,-5.042481227277555e-08,0.0005,5.237488520789626e-06,91.00237512242889,1.3049874504579448,3.0
15.0,0.3976410256410256,7.852811805652373e-07,-9.243718111196104e-08,-1.473722331116017e-08,0.0005,5.237488520789626e-06,91.00237512242889,1.8964863907868903,4.0
15.0,0.4104358974358974,4.1893402818167883e-07,5.541814298006122e-08,-1.9496467892435688e-08,0.0005,5.237488520789626e-06,93.93055317157076,0.9496462844121821,1.0
15.0,0.4104358974358974,1.9263181909775023e-07,-5.044863417613456e-07,7.170397348824596e-07,0.0005,5.237488520789626e-06,93.93055317157076,0.43666085579089337,2.0
15.0,0.4104358974358974,5.795382440417027e-07,-2.8672846709178036e-09,-5.290524126914541e-08,0.0005,5.237488520789626e-06,93.93055317157076,1.3137064623699908,3.0
15.0,0.4104358974358974,8.314312855689075e-07,-9.594366099048044e-08,-1.5456868526941382e-08,0.0005,5.237488520789626e-06,93.93055317157076,1.8847015949302321,4.0
15.0,0.42323076923076924,4.429989696953209e-07,5.4636605649835344e-08,-1.898183516423686e-08,0.0005,5.237488520789626e-06,96.85873122071263,0.9443982208030292,1.0
15.0,0.42323076923076924,2.092862731075153e-07,-5.246348774156948e-07,7.31980256047187e-07,0.0005,5.237488520789626e-06,96.85873122071263,0.4461626267374182,2.0
15.0,0.42323076923076924,6.203769904798346e-07,-8.3755428784101e-09,-5.555407870715292e-08,0.0005,5.237488520789626e-06,96.85873122071263,1.322537897637196,3.0
15.0,0.42323076923076924,8.878909873594178e-07,-1.046063238259167e-07,-1.60293987508067e-08,0.0005,5.237488520789626e-06,96.85873122071263,1.89283209689175,4.0
15.0,0.436025641025641,4.6757221195663655e-07,5.3855115971828854e-08,-1.828524242606341e-08,0.0005,5.237488520789626e-06,99.78690926985449,0.9391426111810498,1.0
15.0,0.436025641025641,2.2675783278171874e-07,-5.448892087270699e-07,7.467456137678212e-07,0.0005,5.237488520789626e-06,99.78690926985449,0.4554546607746854,2.0
15.0,0.436025641025641,6.467738852717584e-07,-9.755997938036904e-09,-5.640001938108408e-08,0.0005,5.237488520789626e-06,99.78690926985449,1.299078302613425,3.0
15.0,0.436025641025641,8.811922280542159e-07,-9.918534417351182e-08,-2.061988551408239e-08,0.0005,5.237488520789626e-06,99.78690926985449,1.7699194880384237,4.0
15.0,0.44882051282051283,4.9265561253082e-07,5.3073329673968946e-08,-1.7406610130020798e-08,0.0005,5.237488520789626e-06,102.71508731899635,0.933909839574321,1.0
15.0,0.44882051282051283,7.062857502860681e-07,-9.12028867930273e-08,3.2277923522544837e-07,0.0005,5.237488520789626e-06,102.71508731899635,1.338880944347359,2.0
15.0,0.44882051282051283,6.887826722881547e-07,-1.4242791693738394e-08,-5.667912275793999e-08,0.0005,5.237488520789626e-06,102.71508731899635,1.3057009777554518,3.0
15.0,0.44882051282051283,9.285841593191658e-07,-9.980787347773733e-08,-2.1277204377330333e-08,0.0005,5.237488520789626e-06,102.71508731899635,1.760284184739225,4.0
15.0,0.4616153846153846,5.141438962073235e-07,5.175505123621207e-08,-1.3453903858929986e-08,0.0005,5.237488520789626e-06,105.64326536813822,0.9213635920050863,1.0
15.0,0.4616153846153846,8.0708034101268e-07,-7.607354726643876e-08,3.4289629336686594e-07,0.0005,5.237488520789626e-06,105.64326536813822,1.4463158028667475,2.0
15.0,0.4616153846153846,7.322134788516329e-07,-1.9003769057660853e-08,-5.701596696250557e-08,0.0005,5.237488520789626e-06,105.64326536813822,1.312151804126915,3.0
15.0,0.4616153846153846,9.154582480512685e-07,-1.0210896118144361e-07,-2.3532373132767423e-08,0.0005,5.237488520789626e-06,105.64326536813822,1.640532749639177,4.0
15.0,0.4744102564102564,5.355017967258645e-07,4.7036396404377644e-08,-1.9021559580359177e-08,0.0005,5.237488520789626e-06,108.5714434172801,0.9085727445867621,1.0
15.0,0.4744102564102564,7.960499045745251e-07,2.263087690743451e-08,6.597953034388524e-08,0.0005,5.237488520789626e-06,108.5714434172801,1.3506383191419322,2.0
15.0,0.4744102564102564,7.771417454369926e-07,-2.4070108730248952e-08,-5.74433005794661e-08,0.0005,5.237488520789626e-06,108.5714434172801,1.3185573099880719,3.0
15.0,0.4744102564102564,9.678218715995779e-07,-1.0792740360010841e-07,-2.470333649866738e-08,0.0005,5.237488520789626e-06,108.5714434172801,1.6420795962342543,4.0
15.0,0.4872051282051282,5.621102514297016e-07,4.595913918971564e-08,-1.7873190742027863e-08,0.0005,5.237488520789626e-06,111.49962146642196,0.9042837267393875,1.0
15.0,0.4872051282051282,8.697588743949276e-07,2.8775879855035513e-08,1.1808753523634024e-07,0.0005,5.237488520789626e-06,111.49962146642196,1.3992073517642687,2.0
15.0,0.4872051282051282,8.236655179553998e-07,-2.9481981899120738e-08,-5.799355696549165e-08,0.0005,5.237488520789626e-06,111.49962146642196,1.3250555780987852,3.0
15.0,0.4872051282051282,1.0134586381208748e-06,-1.0916295333303649e-07,-2.5773790312992315e-08,0.0005,5.237488520789626e-06,111.49962146642196,1.6303814987277137,4.0
15.0,0.5,5.892525449188408e-07,4.4865337716573684e-08,-1.657512201027442e-08,0.0005,5.237488520789626e-06,114.4277995155638,0.900053592602437,1.0
15.0,0.5,9.298291185786837e-07,5.4045028366857786e-08,9.084789719310462e-08,0.0005,5.237488520789626e-06,114.4277995155638,1.4202671603198072,2.0
15.0,0.5,8.719213474234317e-07,-3.526435162541375e-08,-5.870519864229355e-08,0.0005,5.237488520789626e-06,114.4277995155638,1.3318159556244367,3.0
15.0,0.5,1.0598147712286264e-06,-1.102780090845546e-07,-2.683134087455253e-08,0.0005,5.237488520789626e-06,114.4277995155638,1.6188136997674514,4.0
14.0,0.001,-1.8288451970372346e-08,7.289015598500547e-08,-3.686104661673466e-11,0.0005,3.793319619927025e-06,0.19476446338916717,-9642.452417824035,1.0
14.0,0.001,1.8039682441173509e-07,4.09781140979531e-08,1.2758450042096603e-08,0.0005,3.793319619927025e-06,0.19476446338916717,95112.90504711308,2.0
14.0,0.001,3.894474690084618e-09,7.298212457601111e-08,4.304745519966326e-09,0.0005,3.793319619927025e-06,0.19476446338916717,2053.3332702186267,3.0
14.0,0.001,4.139270953933781e-09,7.234368042703651e-08,2.23608053975905e-09,0.0005,3.793319619927025e-06,0.19476446338916717,2182.400308262667,4.0
