num_particles,velocity,forces_x,forces_y,forces_z,radius,yzarea,Reynolds number,C_d
1.0,0.01,3.4087980701373814e-10,5.198541820154571e-09,-5.90091812221286e-15,0.0005,7.79568834313217e-07,0.8829319533878117,8.74534209192818
1.0,0.030204081632653063,1.2490403402603145e-09,5.198261867034171e-09,-1.6029468906957864e-13,0.0005,7.79568834313217e-07,2.6668148796203295,3.5125354936862148
1.0,0.05040816326530612,2.3852009574930304e-09,5.197925274800381e-09,-4.208744736553906e-13,0.0005,7.79568834313217e-07,4.450697805852847,2.4082343999335443
1.0,0.07061224489795918,3.72978645077037e-09,5.19743602642167e-09,-7.859020686359875e-13,0.0005,7.79568834313217e-07,6.234580732085365,1.9191081799654783
1.0,0.09081632653061224,5.2680570857628084e-09,5.196781714369845e-09,-1.2561942009093406e-12,0.0005,7.79568834313217e-07,8.01846365831788,1.6386950342186042
1.0,0.11102040816326529,6.986114697520537e-09,5.195959729673816e-09,-1.830079025631699e-12,0.0005,7.79568834313217e-07,9.8023465845504,1.4541379185215981
1.0,0.13122448979591836,8.878464939156493e-09,5.194982600196352e-09,-2.509042029343976e-12,0.0005,7.79568834313217e-07,11.586229510782916,1.3227678334408715
1.0,0.15142857142857144,1.0938881562997748e-08,5.1938275798065465e-09,-3.2920708022901422e-12,0.0005,7.79568834313217e-07,13.370112437015436,1.2238629760301503
1.0,0.1716326530612245,1.3162745431977145e-08,5.192499059885573e-09,-4.174829888605403e-12,0.0005,7.79568834313217e-07,15.153995363247954,1.1463630458701417
1.0,0.19183673469387755,1.5546758039261316e-08,5.190957970014134e-09,-5.162673798627679e-12,0.0005,7.79568834313217e-07,16.93787828948047,1.0838066701835056
1.0,0.2120408163265306,1.808675389840572e-08,5.189309511871566e-09,-6.247952297522428e-12,0.0005,7.79568834313217e-07,18.721761215712988,1.0320416427746146
1.0,0.23224489795918368,2.0781788283866147e-08,5.187395410752621e-09,-7.437037520493414e-12,0.0005,7.79568834313217e-07,20.505644141945506,0.988475886166425
1.0,0.2524489795918367,2.3676511347647442e-08,5.184881353131553e-09,-8.856077347047723e-12,0.0005,7.79568834313217e-07,22.28952706817802,0.9531165240403908
1.0,0.2726530612244898,2.6683711432344496e-08,5.182535827279951e-09,-1.0266682006055031e-11,0.0005,7.79568834313217e-07,24.07340999441054,0.920875685821438
1.0,0.29285714285714287,2.9843330749008164e-08,5.179954382042266e-09,-1.1776019874160122e-11,0.0005,7.79568834313217e-07,25.857292920643058,0.8927115982332247
1.0,0.3130612244897959,3.3155176318710696e-08,5.177128446560158e-09,-1.3401201735875669e-11,0.0005,7.79568834313217e-07,27.641175846875573,0.8678972450549551
1.0,0.333265306122449,3.6612067696841435e-08,5.174286736627424e-09,-1.510570683980038e-11,0.0005,7.79568834313217e-07,29.42505877310809,0.8457063167603804
1.0,0.35346938775510206,4.022697269788938e-08,5.1710001025378386e-09,-1.6930057334981563e-11,0.0005,7.79568834313217e-07,31.208941699340613,0.8260175270082327
1.0,0.3736734693877551,4.398354551534659e-08,5.167741873749505e-09,-1.8827651274154786e-11,0.0005,7.79568834313217e-07,32.99282462557313,0.8081300079297113
1.0,0.39387755102040817,4.788901564071763e-08,5.164287613129102e-09,-2.082148803459508e-11,0.0005,7.79568834313217e-07,34.77670755180565,0.7919339827058071
1.0,0.4140816326530612,5.172205542050842e-08,5.161813546474319e-09,-2.2424752063905973e-11,0.0005,7.79568834313217e-07,36.560590478038165,0.7738902380171234
1.0,0.4342857142857143,5.5862194624417035e-08,5.157628930950898e-09,-2.459247824245652e-11,0.0005,7.79568834313217e-07,38.34447340427068,0.7598754848836677
1.0,0.45448979591836736,6.015508578118204e-08,5.153374021355403e-09,-2.6821020552595635e-11,0.0005,7.79568834313217e-07,40.128356330503195,0.7471358978259142
1.0,0.4746938775510204,6.458829517617043e-08,5.1489165247490505e-09,-2.913022453135352e-11,0.0005,7.79568834313217e-07,41.91223925673571,0.7353635306082794
1.0,0.49489795918367346,6.916354528413224e-08,5.1439367714496404e-09,-3.1579037545533655e-11,0.0005,7.79568834313217e-07,43.69612218296823,0.7244717381488613
1.0,0.5151020408163265,7.387917319553005e-08,5.138787577835192e-09,-3.409687725147259e-11,0.0005,7.79568834313217e-07,45.48000510920075,0.714349939900643
1.0,0.5353061224489796,7.873498366470032e-08,5.1333984188364105e-09,-3.6716136865133464e-11,0.0005,7.79568834313217e-07,47.26388803543327,0.7049184015147909
1.0,0.5555102040816327,8.372993940478408e-08,5.127733734941335e-09,-3.940989434625943e-11,0.0005,7.79568834313217e-07,49.04777096166578,0.696100943449688
1.0,0.5757142857142857,8.885994814488152e-08,5.1222163917700465e-09,-4.214833492580488e-11,0.0005,7.79568834313217e-07,50.831653887898305,0.6878085503428006
1.0,0.5959183673469388,9.413439725213653e-08,5.116059857247242e-09,-4.4979292100456136e-11,0.0005,7.79568834313217e-07,52.61553681413083,0.6800648532375752
1.0,0.6161224489795918,9.954824259682946e-08,5.109603168034944e-09,-4.792320266428259e-11,0.0005,7.79568834313217e-07,54.399419740363335,0.6727830767525511
1.0,0.6363265306122449,1.0511356124020504e-07,5.102785156392639e-09,-5.1058445472591526e-11,0.0005,7.79568834313217e-07,56.18330266659586,0.6659999793400555
1.0,0.656530612244898,1.1078428247319685e-07,5.095966588042971e-09,-5.3959931371846823e-11,0.0005,7.79568834313217e-07,57.96718559282837,0.6593920619365505
1.0,0.676734693877551,1.1660421078319428e-07,5.0889893926335845e-09,-5.710779964287748e-11,0.0005,7.79568834313217e-07,59.751068519060894,0.6532100790424193
1.0,0.6969387755102041,1.2257278154477887e-07,5.081252291483765e-09,-6.033891064960978e-11,0.0005,7.79568834313217e-07,61.534951445293416,0.647411355837799
1.0,0.7171428571428571,1.2866813648778437e-07,5.073543681105354e-09,-6.363528213392096e-11,0.0005,7.79568834313217e-07,63.318834371525924,0.6418524214487168
1.0,0.7373469387755102,1.3491449682248957e-07,5.065101841973616e-09,-6.707182030039043e-11,0.0005,7.79568834313217e-07,65.10271729775845,0.636634810993595
1.0,0.7575510204081632,1.4128516649495248e-07,5.05676950705046e-09,-7.048287923120304e-11,0.0005,7.79568834313217e-07,66.88660022399097,0.6316090146362913
1.0,0.7777551020408163,1.4781081452949548e-07,5.0476393667649045e-09,-7.400938821845273e-11,0.0005,7.79568834313217e-07,68.67048315022349,0.6268967233577201
