num_particles,velocity,forces_x,forces_y,forces_z,radius,yzarea,Reynolds number,C_d
14.0,0.06192307692307693,1.3672900209151424e-08,7.285132614175894e-08,-6.21792999229684e-10,0.0005,4.023205984612481e-06,12.420488080287912,1.77261048995694
14.0,0.06446153846153846,2.3287792114116067e-08,7.093181208548542e-08,1.988465032737894e-09,0.0005,5.100109460854761e-06,14.557621213582099,2.197745914395912
14.0,0.067,1.1998892742276623e-08,7.219931313863684e-08,-2.9885806975141505e-09,0.0005,4.293773978627886e-06,13.883353841943444,1.2450373547711848
14.0,0.06953846153846154,2.3670963610163968e-08,7.342510222381994e-08,8.659853020813731e-11,0.0005,5.045723775514632e-06,15.620208048018139,1.940315287350919
14.0,0.07207692307692308,1.7549287879508703e-08,7.026044950837027e-08,-7.740518615844604e-10,0.0005,4.802775050552843e-06,15.7958267433661,1.406710635029137
14.0,0.07461538461538461,1.581294518000991e-08,7.560581061594885e-08,-5.6901400329860685e-09,0.0005,5.0190107150422345e-06,16.716195565629075,1.1317952690243176
14.0,0.07715384615384616,1.791721248538059e-08,7.525950601506004e-08,5.632786646386117e-11,0.0005,4.215026271442273e-06,15.840092874308164,1.4281867268062263
14.0,0.07969230769230769,2.1728554481328152e-08,7.44132494072764e-08,-1.1399366071384926e-09,0.0005,4.8997400442199514e-06,17.640176357484123,1.3965451651764225
14.0,0.08223076923076923,2.160712030865937e-08,7.2840501095464e-08,-1.6324246778361789e-09,0.0005,4.379174369094678e-06,17.208002956518186,1.4593717724725737
14.0,0.08476923076923078,3.4383999978271235e-08,7.068820768724867e-08,4.9167387144096076e-09,0.0005,7.191618976679318e-06,22.73272912513241,1.330709445002982
14.0,0.08730769230769231,3.024107710312088e-08,7.292611063182553e-08,9.520607562695412e-09,0.0005,5.408742569059505e-06,20.304891118033314,1.4669858375882414
14.0,0.08984615384615385,3.578859571099748e-08,7.268936015086519e-08,-1.2417319129821873e-10,0.0005,5.431206932843153e-06,20.938601207287267,1.6325982339570198
14.0,0.09238461538461538,3.2322371586873414e-08,7.080582509034291e-08,5.471260204562624e-09,0.0005,5.882028254746642e-06,22.40594204349591,1.2876765828215064
14.0,0.09492307692307693,2.646427894209058e-08,7.313012518103733e-08,1.4783926469322296e-09,0.0005,4.679310211835732e-06,20.533487875069568,1.2553493700127716
14.0,0.09746153846153846,3.528094511193659e-08,7.05937465428111e-08,3.349256229404428e-09,0.0005,4.8586584842415555e-06,21.48282790150172,1.5289289624499807
14.0,0.1,9.438922074481181e-09,7.461238275590727e-08,1.375957934599008e-09,0.0005,3.289074422854959e-06,18.135805531751156,0.5739561263127682
13.0,0.001,1.659282339736113e-10,6.69963992337852e-08,2.9232768112002485e-11,0.0005,4.818641823538673e-06,0.21951405020040682,68.86929556086339
13.0,0.0035384615384615385,4.984894252427839e-10,6.715779257503646e-08,-4.22202152474842e-10,0.0005,4.215026219774688e-06,0.7264648731329337,18.891076477185642
13.0,0.006076923076923077,1.3671536856461393e-09,6.717014218210538e-08,-5.322677819266715e-10,0.0005,3.6741045188369814e-06,1.1648218062685272,20.152473028714624
13.0,0.008615384615384615,1.6641363186063158e-09,6.762874575474551e-08,-1.375498763429413e-10,0.0005,5.798579872961302e-06,2.0746053438966765,7.732998217146241
13.0,0.011153846153846153,2.0440589459113717e-09,6.730573177418628e-08,-2.9438853540735217e-10,0.0005,4.795724115902926e-06,2.4425965854197216,6.8520404808832325
13.0,0.013692307692307691,1.5402443750126416e-09,6.728050370493795e-08,3.344198291405325e-11,0.0005,4.0977062807396525e-06,2.7717053665552958,4.009825761389229
13.0,0.016230769230769233,2.9151075543373616e-09,6.727774560701588e-08,-1.6966198330656366e-10,0.0005,4.539073543927366e-06,3.45798187586318,4.875724444828248
13.0,0.01876923076923077,1.6183475993606406e-09,6.727366716815848e-08,-5.857895769981538e-11,0.0005,3.1989205762121967e-06,3.3569757401334224,2.872138629102434
13.0,0.02130769230769231,4.300543638230023e-09,6.73316829003543e-08,-1.2905661176384081e-10,0.0005,5.490346272816629e-06,4.992709354275398,3.4504900946996084
13.0,0.023846153846153847,4.090636852744666e-09,6.714036497723479e-08,-6.070790423115755e-10,0.0005,4.073344002858355e-06,4.812756463156033,3.5321012991568885
13.0,0.026384615384615385,8.080296258216735e-09,6.635475003549206e-08,-2.0474249245382424e-10,0.0005,6.693064646889494e-06,6.82595274855872,3.46841235495332
13.0,0.028923076923076923,5.950911502232026e-09,6.698455264134995e-08,-2.712261614927706e-10,0.0005,4.518958094715772e-06,6.148421741965428,3.14837306436392
13.0,0.031461538461538464,7.682642180582992e-09,6.641046461783181e-08,-1.2035946125800175e-09,0.0005,4.8186417359641185e-06,6.906249670470692,3.221484549317907
13.0,0.034,8.82732507428843e-09,6.635817186822863e-08,-3.6464365605883207e-10,0.0005,5.102459846892965e-06,7.680132539877335,2.993103163592997
13.0,0.03653846153846154,4.879609783281839e-09,6.582564905106737e-08,-2.078302846578784e-11,0.0005,3.48704008473886e-06,6.823052723568244,2.096320274518723
13.0,0.03907692307692308,6.432828651374779e-09,6.761471306554323e-08,-1.6791445634863774e-10,0.0005,3.8744729668200265e-06,7.691776872875164,2.1745961964684004
13.0,0.04161538461538462,7.598221888225475e-09,6.667706523660254e-08,2.7780848890528595e-10,0.0005,3.7666087288237306e-06,8.076611017271485,2.3296122080482236
13.0,0.044153846153846155,1.0575180773640957e-08,6.709255373350987e-08,-1.824133705858589e-09,0.0005,5.807981047246804e-06,10.640967955266623,1.867908184336059
13.0,0.04669230769230769,6.055202946658953e-09,6.790882925331009e-08,4.2376695471673175e-10,0.0005,3.764258388244628e-06,9.059099968652086,1.475667779753472
13.0,0.04923076923076923,1.221277859506562e-08,6.629496677568382e-08,-2.726721386241525e-09,0.0005,4.852007939502704e-06,10.84419636460448,2.0770633055232386
13.0,0.05176923076923077,1.1651659767155032e-08,6.604431407316125e-08,2.1728167960796356e-09,0.0005,4.291422888871953e-06,10.724384308430224,2.0261568079761583
13.0,0.05430769230769231,1.5129981615425795e-08,6.702416438351777e-08,5.954351995842523e-10,0.0005,5.7718126924392216e-06,13.047204309959907,1.7775976588132811
13.0,0.056846153846153845,1.4218152707577738e-08,6.478300107727706e-08,-2.3319977022510797e-09,0.0005,4.991791379403566e-06,12.700748009261059,1.7628467981378089
13.0,0.05938461538461538,1.3221385436929952e-08,6.87694660396418e-08,-1.3265909151073177e-09,0.0005,4.016154843028901e-06,11.900882638361551,1.8670184818396511
13.0,0.06192307692307693,1.4231168133571892e-08,6.653654409678142e-08,1.0181055749800136e-10,0.0005,4.992244641665462e-06,13.835678374754899,1.4868584648143894
13.0,0.06446153846153846,2.2265979480771053e-08,6.768666017914538e-08,-2.115989888509897e-10,0.0005,5.433611062780906e-06,15.02605383710155,1.9723406202176983
13.0,0.067,8.622704332335075e-09,6.810469002581256e-08,1.3018697092965173e-10,0.0005,3.487039450088753e-06,12.511322908249317,1.1017093219790166
13.0,0.06953846153846154,2.201361086210298e-08,6.828377197729969e-08,1.775016938788907e-09,0.0005,4.687406078904676e-06,15.055367727391843,1.9423994460468907
13.0,0.07207692307692308,1.692421175116475e-08,6.717470953987123e-08,-8.433768417273362e-10,0.0005,4.207921763910532e-06,14.785297477139274,1.5483827074056864
13.0,0.07461538461538461,3.531296179247354e-08,6.775482964212341e-08,2.504414286692817e-09,0.0005,6.1992099744550615e-06,18.577897195299002,2.0463081295502303
13.0,0.07715384615384616,1.804117513050096e-08,6.346392745912492e-08,-9.465604970605445e-10,0.0005,4.3567081455012635e-06,16.104113195683375,1.3913012935818863
13.0,0.07969230769230769,2.0405274439664877e-08,6.436303584252914e-08,-3.139304082692845e-09,0.0005,3.926454498581405e-06,15.791256489254854,1.6365868624664675
13.0,0.08223076923076923,1.607063476071753e-08,6.962253221634849e-08,5.6657413922056536e-11,0.0005,3.4598730674799894e-06,15.295526681919378,1.3738336662373665
13.0,0.08476923076923078,2.0589508617089383e-08,6.444025741253982e-08,2.801781945795928e-09,0.0005,4.0099563565105485e-06,16.97493285739671,1.4290908788960193
13.0,0.08730769230769231,3.537981617039918e-08,6.513938158775156e-08,-1.7723265667630132e-09,0.0005,5.277958818261749e-06,20.057902128344605,1.7587922852906959
13.0,0.08984615384615385,1.5652899255158066e-08,7.018021813771952e-08,-9.736822333160338e-10,0.0005,3.4331062691994208e-06,16.64727347114877,1.129636087326109
13.0,0.09238461538461538,4.155316227191332e-08,7.818248606080481e-08,7.26045942949715e-10,0.0005,6.404492969834877e-06,23.379866754929804,1.5203725229834335
13.0,0.09492307692307693,1.8177690558227375e-08,6.781716449806602e-08,-1.482611448639567e-09,0.0005,3.6516392595217415e-06,18.139100256700182,1.1049362436407397
13.0,0.09746153846153846,3.555237789653549e-08,6.462675846110983e-08,1.7436967996618222e-09,0.0005,5.192160569286643e-06,22.207891139912945,1.4417302451352132
13.0,0.1,2.927709492931109e-08,6.713497688039362e-08,-3.902041949143989e-09,0.0005,4.462221543615927e-06,21.12397108409289,1.3122205898179862
12.0,0.001,1.63228179764547e-10,6.180450691365542e-08,-1.5983613096481278e-11,0.0005,4.683105761401684e-06,0.21640484655852057,69.70937154991422
12.0,0.0035384615384615385,1.3471498911616655e-10,6.192368034472647e-08,1.6581739421231295e-11,0.0005,4.599657076070005e-06,0.7588871630294554,4.678337002658455
12.0,0.006076923076923077,3.767307870187803e-10,6.187483195584138e-08,2.1442523199931012e-10,0.0005,3.879174241768222e-06,1.1968876414290728,5.259619698258937
12.0,0.008615384615384615,1.2572078706451627e-09,6.203063492944781e-08,3.795180401141074e-11,0.0005,3.7351412189231366e-06,1.665053465925003,9.0694451745727
12.0,0.011153846153846153,1.4603041321228792e-09,6.192658899490921e-08,-1.0722519222123299e-10,0.0005,3.293775217696251e-06,2.02428486827639,7.127382269030886
12.0,0.013692307692307691,2.659233237574233e-09,6.200889344325334e-08,2.3893891073091096e-10,0.0005,5.404493519363884e-06,3.183128347239786,5.249018768067249
12.0,0.016230769230769233,3.1196494950191314e-09,6.228367390502893e-08,-1.3468883722519894e-11,0.0005,4.662989517049496e-06,3.5048652261907285,5.079174721386237
12.0,0.01876923076923077,3.150834657147684e-09,6.216169088470382e-08,2.1444208906515805e-10,0.0005,3.8138890645588585e-06,3.665477029649233,4.690235018525365
12.0,0.02130769230769231,5.2099601537753554e-09,6.145700172533469e-08,8.518019808297395e-11,0.0005,6.110015600594451e-06,5.266930362635598,3.7562046399053335
12.0,0.023846153846153847,5.5989944092287326e-09,6.225738634506388e-08,-1.586352125112206e-10,0.0005,5.277958725315135e-06,5.478369696067615,3.731104018709616
