num_particles,velocity,forces_x,forces_y,forces_z,radius,yzarea,Reynolds number,C_d,Refinement
15.0,0.11615384615384615,3.201537455035546e-08,7.633397711212008e-08,-4.1629134871754293e-11,0.0005,5.3257419428627035e-06,26.80548407627416,0.8911304293077124,1.0
15.0,0.11615384615384615,2.256438967475478e-08,1.0095227220613055e-07,3.4015954394983736e-09,0.0005,5.3257419428627035e-06,26.80548407627416,0.6280674376088936,2.0
15.0,0.11615384615384615,-3.466484563725949e-08,7.165013329903756e-08,-1.1532390077065751e-09,0.0005,5.3257419428627035e-06,26.80548407627416,-0.9648770070151701,3.0
15.0,0.11615384615384615,1.890424551122942e-10,7.689654071592443e-08,8.937023485906528e-10,0.0005,5.3257419428627035e-06,26.80548407627416,0.005261893279325456,4.0
15.0,0.12894871794871796,3.810802284682039e-08,7.55330062661584e-08,1.7375926698964602e-11,0.0005,5.3257419428627035e-06,29.758229452446525,0.8606612231315733,1.0
15.0,0.12894871794871796,3.164285183945405e-08,1.0008325181442633e-07,3.272772903232641e-09,0.0005,5.3257419428627035e-06,29.758229452446525,0.7146467733837831,2.0
15.0,0.12894871794871796,-3.958408016110784e-08,7.039697976175181e-08,-1.4864772605573409e-09,0.0005,5.3257419428627035e-06,29.758229452446525,-0.893997649391036,3.0
15.0,0.12894871794871796,2.5748019408984078e-08,7.520827480912292e-08,9.764664661943102e-10,0.0005,5.3257419428627035e-06,29.758229452446525,0.5815132935872246,4.0
15.0,0.14174358974358975,4.511829742325457e-08,7.457158948942868e-08,3.196998142876566e-11,0.0005,5.3257419428627035e-06,32.71097482861889,0.8433264559919729,1.0
15.0,0.14174358974358975,4.145755013796472e-08,9.910191190021157e-08,3.1571887998905524e-09,0.0005,5.3257419428627035e-06,32.71097482861889,0.7749017766335152,2.0
15.0,0.14174358974358975,-4.2621871707488456e-08,6.889168401865182e-08,-2.128989734332217e-09,0.0005,5.3257419428627035e-06,32.71097482861889,-0.7966646364695199,3.0
15.0,0.14174358974358975,5.6587827594859696e-08,7.321907055154193e-08,1.2088460597123924e-09,0.0005,5.3257419428627035e-06,32.71097482861889,1.057708619857212,4.0
15.0,0.15453846153846154,5.7953027382410886e-08,7.243159604983252e-08,-7.820811302352379e-10,0.0005,5.3257419428627035e-06,35.66372020479125,0.9112820914340775,1.0
15.0,0.15453846153846154,5.22769710506875e-08,9.798582459152472e-08,3.023295554883151e-09,0.0005,5.3257419428627035e-06,35.66372020479125,0.8220289718180969,2.0
15.0,0.15453846153846154,-4.8892765979832805e-08,6.759069922261517e-08,-2.324481433694176e-09,0.0005,5.3257419428627035e-06,35.66372020479125,-0.7688140559784062,3.0
15.0,0.15453846153846154,9.760310130525784e-08,7.106948103119327e-08,1.2789229754322735e-09,0.0005,5.3257419428627035e-06,35.66372020479125,1.534759482037043,4.0
15.0,0.16733333333333333,6.748792541132122e-08,7.054503131696617e-08,-1.0830269610873457e-09,0.0005,5.3257419428627035e-06,38.61646558096361,0.9051301465256198,1.0
15.0,0.16733333333333333,6.412506509712044e-08,9.673735968240215e-08,2.866066595037881e-09,0.0005,5.3257419428627035e-06,38.61646558096361,0.860028356384844,2.0
15.0,0.16733333333333333,-3.058428493053187e-08,6.894277571110583e-08,-1.5113013353257022e-09,0.0005,5.3257419428627035e-06,38.61646558096361,-0.41018831341805906,3.0
15.0,0.16733333333333333,1.4248556199633743e-07,6.798189955350565e-08,1.2023337213477398e-09,0.0005,5.3257419428627035e-06,38.61646558096361,1.910978546480784,4.0
15.0,0.18012820512820513,7.648706200009153e-08,6.893946107496403e-08,-1.1951349317997134e-09,0.0005,5.3257419428627035e-06,41.56921095713597,0.8852672801180733,1.0
15.0,0.18012820512820513,6.994304561176089e-08,9.597620368821113e-08,3.602451475614928e-09,0.0005,5.3257419428627035e-06,41.56921095713597,0.8095263189978954,2.0
15.0,0.18012820512820513,-5.47490048141788e-08,6.588612802368196e-08,-3.1242730969847585e-09,0.0005,5.3257419428627035e-06,41.56921095713597,-0.6336692940429764,3.0
15.0,0.18012820512820513,2.0529601540840209e-07,6.384627878995459e-08,1.2737995293608848e-09,0.0005,5.3257419428627035e-06,41.56921095713597,2.3761122525461453,4.0
15.0,0.19292307692307692,7.540282265971937e-08,7.090701390355369e-08,6.204685545453885e-10,0.0005,5.3257419428627035e-06,44.52195633330833,0.7607975768150119,1.0
15.0,0.19292307692307692,8.319341369324555e-08,9.452611682194913e-08,3.4756378406073753e-09,0.0005,5.3257419428627035e-06,44.52195633330833,0.8394028938468603,2.0
15.0,0.19292307692307692,1.5477424123713916e-08,5.988333128152604e-08,-3.2278339856210678e-09,0.0005,5.3257419428627035e-06,44.52195633330833,0.15616373967589056,3.0
15.0,0.19292307692307692,3.066373533017038e-07,5.932393338477876e-08,2.0555436858779115e-10,0.0005,5.3257419428627035e-06,44.52195633330833,3.0939021527841195,4.0
15.0,0.2057179487179487,8.627411040907554e-08,6.881208482818332e-08,5.074798766810824e-10,0.0005,5.3257419428627035e-06,47.4747017094807,0.7655719206624804,1.0
15.0,0.2057179487179487,9.75683397714755e-08,9.292848833867466e-08,3.3090489986989296e-09,0.0005,5.3257419428627035e-06,47.4747017094807,0.8657937001091398,2.0
15.0,0.2057179487179487,3.289121691857768e-08,5.7860994052468876e-08,-3.6852461793161717e-09,0.0005,5.3257419428627035e-06,47.4747017094807,0.29186730514966785,3.0
15.0,0.2057179487179487,2.6016744067302984e-07,5.996742009357832e-08,7.937072763665232e-10,0.0005,5.3257419428627035e-06,47.4747017094807,2.308651880679851,4.0
15.0,0.2185128205128205,9.610258263190624e-08,6.747227665323997e-08,6.227479054190055e-10,0.0005,5.3257419428627035e-06,50.42744708565306,0.7558421203222327,1.0
15.0,0.2185128205128205,1.1306720547673441e-07,9.118317087320875e-08,3.0977090669255875e-09,0.0005,5.3257419428627035e-06,50.42744708565306,0.8892680507222009,2.0
15.0,0.2185128205128205,5.1549073842655396e-08,5.549057922133779e-08,-4.203614039241161e-09,0.0005,5.3257419428627035e-06,50.42744708565306,0.40543094895916176,3.0
15.0,0.2185128205128205,3.106129092066835e-07,5.647130686537121e-08,4.1888499830422737e-10,0.0005,5.3257419428627035e-06,50.42744708565306,2.4429553656583143,4.0
15.0,0.2313076923076923,1.0565087788439377e-07,6.669860926062629e-08,8.34007190402167e-10,0.0005,5.3257419428627035e-06,53.380192461825416,0.741554090988353,1.0
15.0,0.2313076923076923,1.2970693699715203e-07,8.928832890907344e-08,2.8322785056086783e-09,0.0005,5.3257419428627035e-06,53.380192461825416,0.910401424823509,2.0
15.0,0.2313076923076923,5.622251387179719e-09,5.828850804982783e-08,-2.4980865387837375e-09,0.0005,5.3257419428627035e-06,53.380192461825416,0.0394620811508081,3.0
15.0,0.2313076923076923,4.4631043951606396e-07,5.031383920164506e-08,-1.1763024613681145e-09,0.0005,5.3257419428627035e-06,53.380192461825416,3.132613177489133,4.0
15.0,0.2441025641025641,1.1665949382561932e-07,6.53932462981174e-08,9.443917348594426e-10,0.0005,5.3257419428627035e-06,56.33293783799778,0.735233491121899,1.0
15.0,0.2441025641025641,1.4750723758013714e-07,8.724223552892802e-08,2.5015309780915748e-09,0.0005,5.3257419428627035e-06,56.33293783799778,0.9296479668761828,2.0
15.0,0.2441025641025641,-2.2150278391807808e-08,5.463466406195416e-08,-4.64083253768675e-09,0.0005,5.3257419428627035e-06,56.33293783799778,-0.13959966717903216,3.0
15.0,0.2441025641025641,3.457923577427168e-07,5.342554968487684e-08,-3.746307562825135e-10,0.0005,5.3257419428627035e-06,56.33293783799778,2.179317893891098,4.0
15.0,0.2568974358974359,1.282864865717098e-07,6.404156810693884e-08,1.0504524019672894e-09,0.0005,5.3257419428627035e-06,59.285683214170156,0.7299804826271317,1.0
15.0,0.2568974358974359,1.648163572596236e-07,8.520164905643444e-08,2.3354644253407863e-09,0.0005,5.3257419428627035e-06,59.285683214170156,0.9378440959170956,2.0
15.0,0.2568974358974359,4.650248047927167e-09,5.258965950359927e-08,-6.594591022298183e-09,0.0005,5.3257419428627035e-06,59.285683214170156,0.026461012418983326,3.0
15.0,0.2568974358974359,3.9693460233952057e-07,4.955959995628153e-08,-1.0314974375742517e-09,0.0005,5.3257419428627035e-06,59.285683214170156,2.2586518684120667,4.0
15.0,0.2696923076923077,1.436551093919842e-07,6.311778424747781e-08,8.133298754729942e-10,0.0005,5.3257419428627035e-06,62.238428590342515,0.7417094886229357,1.0
15.0,0.2696923076923077,1.8475400434785912e-07,8.28620222983117e-08,1.8803355496882e-09,0.0005,5.3257419428627035e-06,62.238428590342515,0.9539082784168382,2.0
15.0,0.2696923076923077,1.825181678132486e-08,5.0927702859101104e-08,-7.327761910060482e-09,0.0005,5.3257419428627035e-06,62.238428590342515,0.09423643717660457,3.0
15.0,0.2696923076923077,4.5494125768966823e-07,4.495390719568203e-08,-1.5226770245145904e-09,0.0005,5.3257419428627035e-06,62.238428590342515,2.348919220643519,4.0
15.0,0.2824871794871795,1.5521724642242653e-07,6.245055258566227e-08,1.0384758308713073e-09,0.0005,5.3257419428627035e-06,65.19117396651488,0.7304531504912125,1.0
15.0,0.2824871794871795,2.0590637711525284e-07,8.037466381562548e-08,1.3212297106477372e-09,0.0005,5.3257419428627035e-06,65.19117396651488,0.9689964571381349,2.0
15.0,0.2824871794871795,3.544102935821573e-08,4.8932575392910916e-08,-8.415432586302318e-09,0.0005,5.3257419428627035e-06,65.19117396651488,0.16678566427409458,3.0
15.0,0.2824871794871795,5.333147931117132e-07,3.843151281018731e-08,-1.466846340741139e-09,0.0005,5.3257419428627035e-06,65.19117396651488,2.509782126734948,4.0
15.0,0.29528205128205126,1.6873342664195138e-07,6.084361422527708e-08,1.1382631827593979e-09,0.0005,5.3257419428627035e-06,68.14391934268724,0.7267363855091944,1.0
15.0,0.29528205128205126,2.0667025011144986e-07,7.986240092081587e-08,4.204918828751137e-09,0.0005,5.3257419428627035e-06,68.14391934268724,0.8901306252553401,2.0
15.0,0.29528205128205126,5.6955571739559305e-08,4.6513210605893224e-08,-1.0033121499576558e-08,0.0005,5.3257419428627035e-06,68.14391934268724,0.24530815952934565,3.0
15.0,0.29528205128205126,5.960773129913241e-07,3.313001664447705e-08,-1.8946347031799635e-09,0.0005,5.3257419428627035e-06,68.14391934268724,2.5673103459610855,4.0
15.0,0.3080769230769231,1.8292783288658841e-07,5.9144273777550253e-08,1.232793182101959e-09,0.0005,5.3257419428627035e-06,71.0966647188596,0.723787918924693,1.0
15.0,0.3080769230769231,2.2585355466102465e-07,7.747778956788258e-08,4.270865565985802e-09,0.0005,5.3257419428627035e-06,71.0966647188596,0.8936315033655682,2.0
15.0,0.3080769230769231,4.0715360414996844e-08,4.5963540601242766e-08,-7.611582374051144e-09,0.0005,5.3257419428627035e-06,71.0966647188596,0.16109787951902188,3.0
15.0,0.3080769230769231,5.460273169592274e-07,3.681143040243864e-08,-3.9781068118241914e-09,0.0005,5.3257419428627035e-06,71.0966647188596,2.1604584123782513,4.0
15.0,0.32087179487179485,1.9604297236244628e-07,5.864791491718869e-08,1.412228398215312e-09,0.0005,5.3257419428627035e-06,74.04941009503196,0.7150527282154858,1.0
15.0,0.32087179487179485,2.479134744405032e-07,7.466049869090974e-08,3.974742488951084e-09,0.0005,5.3257419428627035e-06,74.04941009503196,0.9042466767557527,2.0
15.0,0.32087179487179485,6.52982838141545e-08,4.383073629719326e-08,-8.786267155370753e-09,0.0005,5.3257419428627035e-06,74.04941009503196,0.23817082258259248,3.0
15.0,0.32087179487179485,6.299528196363075e-07,2.920821713010434e-08,-4.296707347010284e-09,0.0005,5.3257419428627035e-06,74.04941009503196,2.297707879551958,4.0
15.0,0.33366666666666667,2.124843665797804e-07,6.148181313237467e-08,1.2283894673438408e-09,0.0005,5.3257419428627035e-06,77.00215547120433,0.7167227892501739,1.0
15.0,0.33366666666666667,2.687110007553752e-07,7.198528774185046e-08,4.010087529848205e-09,0.0005,5.3257419428627035e-06,77.00215547120433,0.906378671822366,2.0
15.0,0.33366666666666667,9.68532035904533e-08,4.211084651488071e-08,-9.80016410032862e-09,0.0005,5.3257419428627035e-06,77.00215547120433,0.32669179075393784,3.0
15.0,0.33366666666666667,7.209012072203234e-07,2.0729112882820337e-08,-4.315405632438539e-09,0.0005,5.3257419428627035e-06,77.00215547120433,2.431643947879668,4.0
15.0,0.34646153846153843,2.3106752637867655e-07,6.038594873040275e-08,1.0449199583304364e-09,0.0005,5.3257419428627035e-06,79.95490084737669,0.7229008455831046,1.0
15.0,0.34646153846153843,2.902349884869046e-07,6.917388521479128e-08,4.046482360233297e-09,0.0005,5.3257419428627035e-06,79.95490084737669,0.9080078100249567,2.0
15.0,0.34646153846153843,1.231665108093564e-07,3.944162556840443e-08,-1.1355765772545932e-08,0.0005,5.3257419428627035e-06,79.95490084737669,0.385329674866078,3.0
15.0,0.34646153846153843,5.624815594133051e-07,2.1601383621732284e-08,-1.096473341521297e-08,0.0005,5.3257419428627035e-06,79.95490084737669,1.7597383816642842,4.0
15.0,0.35925641025641025,2.483753473361223e-07,6.04632925992391e-08,9.817521343794813e-10,0.0005,5.3257419428627035e-06,82.90764622354905,0.7226854515990243,1.0
15.0,0.35925641025641025,3.152325056123744e-07,6.582848848931261e-08,3.558863466832688e-09,0.0005,5.3257419428627035e-06,82.90764622354905,0.9172164150771127,2.0
15.0,0.35925641025641025,1.5626701664442133e-07,3.7228832616825745e-08,-1.2722778363877194e-08,0.0005,5.3257419428627035e-06,82.90764622354905,0.45468240187653164,3.0
15.0,0.35925641025641025,6.048384114472396e-07,1.0794396009577419e-08,-1.2417629165213255e-08,0.0005,5.3257419428627035e-06,82.90764622354905,1.7598683815010587,4.0
15.0,0.372051282051282,2.662822228022577e-07,6.063828718885581e-08,9.016283658661937e-10,0.0005,5.3257419428627035e-06,85.86039159972141,0.7224144751279266,1.0
15.0,0.372051282051282,3.3836512081363773e-07,6.270067298446669e-08,3.5454205771018305e-09,0.0005,5.3257419428627035e-06,85.86039159972141,0.9179728882453547,2.0
15.0,0.372051282051282,1.9070985895549457e-07,3.482897085634726e-08,-1.4291515988740342e-08,0.0005,5.3257419428627035e-06,85.86039159972141,0.5173892616983458,3.0
15.0,0.372051282051282,6.444469937977138e-07,-1.6468893355665372e-09,-1.423001292111334e-08,0.0005,5.3257419428627035e-06,85.86039159972141,1.7483624399435436,4.0
15.0,0.38484615384615384,2.7855060351206205e-07,5.699498467752295e-08,1.603083499743869e-09,0.0005,5.3257419428627035e-06,88.81313697589378,0.7062845062490805,1.0
15.0,0.38484615384615384,3.6546352976188277e-07,5.9003177020508794e-08,2.8600882019655206e-09,0.0005,5.3257419428627035e-06,88.81313697589378,0.9266582998400866,2.0
15.0,0.38484615384615384,2.2656907078812753e-07,3.228097740243338e-08,-1.6075396881845886e-08,0.0005,5.3257419428627035e-06,88.81313697589378,0.5744817001840608,3.0
15.0,0.38484615384615384,3.148368089968971e-07,1.8542108599396912e-08,-2.4972192844286038e-08,0.0005,5.3257419428627035e-06,88.81313697589378,0.7982907141027985,4.0
15.0,0.3976410256410256,2.934035360806386e-07,5.42916705883404e-08,1.9436972518244355e-09,0.0005,5.3257419428627035e-06,91.76588235206613,0.6968396431237533,1.0
15.0,0.3976410256410256,3.9020218297189075e-07,5.554841559899318e-08,2.7806374625173814e-09,0.0005,5.3257419428627035e-06,91.76588235206613,0.9267384897962204,2.0
15.0,0.3976410256410256,2.883192290486319e-07,4.0354866529997915e-08,-1.9183811323516575e-08,0.0005,5.3257419428627035e-06,91.76588235206613,0.68476430570607,3.0
15.0,0.3976410256410256,3.2622277364912007e-07,1.4232523112428433e-08,-2.601664025567409e-08,0.0005,5.3257419428627035e-06,91.76588235206613,0.7747860308882445,4.0
15.0,0.4104358974358974,3.1605760767785954e-07,5.305246854227038e-08,1.8182222590706788e-09,0.0005,5.3257419428627035e-06,94.7186277282385,0.7045721122373765,1.0
15.0,0.4104358974358974,4.1565195037774453e-07,5.1941893742970005e-08,2.69470921361158e-09,0.0005,5.3257419428627035e-06,94.7186277282385,0.9265930182314287,2.0
15.0,0.4104358974358974,3.2622511620551475e-07,3.8383751238781736e-08,-2.1760684115658528e-08,0.0005,5.3257419428627035e-06,94.7186277282385,0.7272380528301534,3.0
15.0,0.4104358974358974,3.3122779159128656e-07,8.988873958865554e-09,-2.7678468772469032e-08,0.0005,5.3257419428627035e-06,94.7186277282385,0.7383902778605465,4.0
15.0,0.42323076923076924,3.3603791058469337e-07,5.319623796060847e-08,1.7549489567345117e-09,0.0005,5.3257419428627035e-06,97.67137310441088,0.704504359442878,1.0
15.0,0.42323076923076924,4.4578113702607253e-07,4.778011065611904e-08,1.6894504969051078e-09,0.0005,5.3257419428627035e-06,97.67137310441088,0.9345813210355568,2.0
15.0,0.42323076923076924,3.719664143832166e-07,3.6517998829268565e-08,-2.3725784257372027e-08,0.0005,5.3257419428627035e-06,97.67137310441088,0.7798285617338577,3.0
15.0,0.42323076923076924,3.303636393862688e-07,-3.5895976214222823e-09,-3.4962354504997436e-08,0.0005,5.3257419428627035e-06,97.67137310441088,0.6926082350175247,4.0
15.0,0.436025641025641,3.564776157414303e-07,5.344141541589036e-08,1.6796851351988442e-09,0.0005,5.3257419428627035e-06,100.62411848058323,0.7041384867579619,1.0
15.0,0.436025641025641,4.728324670465745e-07,4.3844399279422825e-08,1.514698039784764e-09,0.0005,5.3257419428627035e-06,100.62411848058323,0.9339703901007498,2.0
15.0,0.436025641025641,4.188912152398279e-07,3.4662913440339844e-08,-2.5809986072213086e-08,0.0005,5.3257419428627035e-06,100.62411848058323,0.8274220130251386,3.0
15.0,0.436025641025641,3.434668742405063e-07,-9.435427879375278e-09,-3.691053769692539e-08,0.0005,5.3257419428627035e-06,100.62411848058323,0.6784387978363865,4.0
15.0,0.44882051282051283,3.8220291366723845e-07,5.196063854175904e-08,1.4639285437846529e-09,0.0005,5.3257419428627035e-06,103.57686385675561,0.7125223226195346,1.0
15.0,0.44882051282051283,5.005865581754691e-07,3.97511949560013e-08,1.3296045343072504e-09,0.0005,5.3257419428627035e-06,103.57686385675561,0.9332191994063224,2.0
15.0,0.44882051282051283,4.876490417939922e-07,3.381048151271216e-08,-2.8128796965861834e-08,0.0005,5.3257419428627035e-06,103.57686385675561,0.9091004161856272,3.0
15.0,0.44882051282051283,3.5860572817294806e-07,-1.5487361088340617e-08,-3.887266111536236e-08,0.0005,5.3257419428627035e-06,103.57686385675561,0.6685312361718936,4.0
15.0,0.4616153846153846,3.8757693948359175e-07,4.888784518499938e-08,2.0460652583170834e-09,0.0005,5.3257419428627035e-06,106.52960923292797,0.6830417603098952,1.0
15.0,0.4616153846153846,5.33772337803451e-07,3.5313513529713906e-08,-7.030208719042859e-11,0.0005,5.3257419428627035e-06,106.52960923292797,0.9406875385924043,2.0
15.0,0.4616153846153846,4.987204424877931e-07,3.516169871109164e-08,-6.630635825127194e-09,0.0005,5.3257419428627035e-06,106.52960923292797,0.8789142341473426,3.0
15.0,0.4616153846153846,3.756573670188635e-07,-2.173315111813608e-08,-4.085258993930325e-08,0.0005,5.3257419428627035e-06,106.52960923292797,0.6620354389087891,4.0
15.0,0.4744102564102564,4.140805809439243e-07,4.7462495629350814e-08,1.9734405085445147e-09,0.0005,5.3257419428627035e-06,109.48235460910033,0.6909181498982189,1.0
15.0,0.4744102564102564,5.631165872815693e-07,3.091474781476369e-08,-3.657259588049299e-10,0.0005,5.3257419428627035e-06,109.48235460910033,0.9395936167174889,2.0
15.0,0.4744102564102564,5.403330834056756e-07,2.976338034228527e-08,-2.4475637675824815e-08,0.0005,5.3257419428627035e-06,109.48235460910033,0.9015779814267745,3.0
15.0,0.4744102564102564,4.0078061187432997e-07,-2.8312399946300286e-08,-3.446264121157556e-08,0.0005,5.3257419428627035e-06,109.48235460910033,0.6687263581403917,4.0
15.0,0.4872051282051282,4.363065398578494e-07,4.7706425052011354e-08,1.8912225535744335e-09,0.0005,5.3257419428627035e-06,112.43509998527269,0.6902682496111525,1.0
15.0,0.4872051282051282,5.931548287868729e-07,2.6355729130782973e-08,-6.752666899284557e-10,0.0005,5.3257419428627035e-06,112.43509998527269,0.9384134960445782,2.0
15.0,0.4872051282051282,6.113680956169313e-07,2.7917537523523844e-08,-2.6841317258092276e-08,0.0005,5.3257419428627035e-06,112.43509998527269,0.9672281909115893,3.0
15.0,0.4872051282051282,4.127835076226529e-07,-3.535579515895099e-08,-3.60597924340672e-08,0.0005,5.3257419428627035e-06,112.43509998527269,0.6530531249150479,4.0
15.0,0.5,4.5894878153006474e-07,4.803434440512313e-08,1.79583902209118e-09,0.0005,5.3257419428627035e-06,115.38784536144505,0.6894044607551821,1.0
15.0,0.5,6.238840202950947e-07,2.1635213868844462e-08,-9.98857657430348e-10,0.0005,5.3257419428627035e-06,115.38784536144505,0.9371599705557544,2.0
15.0,0.5,6.842357526743381e-07,2.616545086715052e-08,-2.936877634634674e-08,0.0005,5.3257419428627035e-06,115.38784536144505,1.0278166084878628,3.0
15.0,0.5,4.4478955115769124e-07,-4.064828739179059e-08,-3.670039665402789e-08,0.0005,5.3257419428627035e-06,115.38784536144505,0.6681353410354796,4.0
14.0,0.001,1.9923950863803026e-08,6.316325123982841e-08,-9.791767558330801e-12,0.0005,6.24933894342464e-06,0.24998677851887766,6376.338695716413,1.0
